servico_carta,servico_site,similaridade,categoria_carta,categoria_site,perfil_carta,perfil_site,url_carta,url_site
"Auto de Lançamento e de Imposição de Multa (ALIM), mod. 2 – solicitação de lavratura referente a TVF e/ou TA","Auto de Lançamento e de Imposição de Multa (ALIM), MOD. 1 – Solicitação de lavratura",0.865,Autuações / Notificações;Autuações/Notificações - Fiscalização;Cidadão / Governo / Geral;Fiscalização,Auto de Lançamento e Processo Administrativo Tributário,Cidadão / Órgão Governamental,Cidadão,https://www.catalogo.sefaz.ms.gov.br/auto-de-lancamento-e-de-imposicao-de-multa-alim-mod-2-solicitacao-de-lavratura-referente-a-tvf-e-ou-ta/,http://www.catalogo.sefaz.ms.gov.br/auto-de-lancamento-e-de-imposicao-de-multa-alim-mod-1-solicitacao-de-lavratura/
"Auto de Lançamento e de Imposição de Multa (ALIM), mod. 2 – solicitação de lavratura referente a TVF e/ou TA","Auto de Lançamento e de Imposição de Multa (ALIM), MOD. 2 – Solicitação de lavratura referente a T.V.F. e/ou T.A.",0.977,Autuações / Notificações;Autuações/Notificações - Fiscalização;Cidadão / Governo / Geral;Fiscalização,Auto de Lançamento e Processo Administrativo Tributário,Cidadão / Órgão Governamental,Cidadão,https://www.catalogo.sefaz.ms.gov.br/auto-de-lancamento-e-de-imposicao-de-multa-alim-mod-2-solicitacao-de-lavratura-referente-a-tvf-e-ou-ta/,http://www.catalogo.sefaz.ms.gov.br/solicitacao-de-lavratura-de-alim-serie-m/
ITCD – solicitação de cálculo do imposto nas doações de quaisquer bens e direitos,ITCD Doações – Solicitação de cálculo do imposto nas doações de quaisquer bens e direitos,0.953,ITCD-Geral,ITCD,Cidadão / Órgão Governamental,Cidadão,https://www.catalogo.sefaz.ms.gov.br/itcd-solicitacao-de-calculo-do-imposto-nas-doacoes-de-quaisquer-bens-e-direitos/,http://www.catalogo.sefaz.ms.gov.br/solicitacao-de-calculo-do-imposto-itcd-nas-doacoes-de-quaisquer-bens-e-direitos/
ITCD – solicitação de cálculo do imposto nas doações de quaisquer bens e direitos,ITCD Doações – Solicitação de cálculo do imposto nas doações de quaisquer bens e direitos,0.953,ITCD-Geral,ITCD,Cidadão / Órgão Governamental,Poder Público,https://www.catalogo.sefaz.ms.gov.br/itcd-solicitacao-de-calculo-do-imposto-nas-doacoes-de-quaisquer-bens-e-direitos/,http://www.catalogo.sefaz.ms.gov.br/solicitacao-de-calculo-do-imposto-itcd-nas-doacoes-de-quaisquer-bens-e-direitos/
ITCD – solicitação de cálculo do imposto sobre inventário (judicial e extrajudicial) e arrolamento,ITCD Causa Mortis – Solicitação de cálculo do imposto sobre inventário (judicial e extrajudicial) e arrolamento,0.938,Cidadão / Governo / Geral;ITCD-Geral,ITCD,Cidadão / Órgão Governamental,Cidadão,https://www.catalogo.sefaz.ms.gov.br/itcd-solicitacao-de-calculo-do-imposto-sobre-inventario-judicial-e-extrajudicial-e-arrolamento/,http://www.catalogo.sefaz.ms.gov.br/solicitacao-de-calculo-do-itcd-sobre-inventario-judicial-e-extrajudicial-e-arrolamento/
ITCD – solicitação de cálculo do imposto sobre inventário (judicial e extrajudicial) e arrolamento,ITCD Causa Mortis – Solicitação de cálculo do imposto sobre inventário (judicial e extrajudicial) e arrolamento,0.938,Cidadão / Governo / Geral;ITCD-Geral,ITCD,Cidadão / Órgão Governamental,Poder Público,https://www.catalogo.sefaz.ms.gov.br/itcd-solicitacao-de-calculo-do-imposto-sobre-inventario-judicial-e-extrajudicial-e-arrolamento/,http://www.catalogo.sefaz.ms.gov.br/solicitacao-de-calculo-do-itcd-sobre-inventario-judicial-e-extrajudicial-e-arrolamento/
Comunicação pelo contabilista das hipóteses de que trata o inciso III do artigo1º da Portaria/SAT nº 1.834/2007,Comunicação pelo Contabilista das hipóteses de que trata o inciso III do artigo 1º da Portaria/SAT Nº 1.834/ 2007,0.991,Cidadão / Governo / Geral;Declarações,Serviços,Cidadão / Órgão Governamental,Cidadão,https://www.catalogo.sefaz.ms.gov.br/comunicacao-pelo-contabilista-das-hipoteses-de-que-trata-o-inciso-iii-do-artigo-1o-da-portaria-sat-no-1-834-2007/,https://www.catalogo.sefaz.ms.gov.br/comunicacao-pelo-contabilista-das-hipoteses-de-que-trata-o-inciso-iii-do-artigo-1o-da-portaria-sat-no-1-834-2007/
Comunicação pelo contabilista das hipóteses de que trata o inciso III do artigo1º da Portaria/SAT nº 1.834/2007,Comunicação pelo Contabilista das hipóteses de que trata o inciso III do artigo 1º da Portaria/SAT Nº 1.834/ 2007,0.991,Cidadão / Governo / Geral;Declarações,Cadastros,Cidadão / Órgão Governamental,Empresa,https://www.catalogo.sefaz.ms.gov.br/comunicacao-pelo-contabilista-das-hipoteses-de-que-trata-o-inciso-iii-do-artigo-1o-da-portaria-sat-no-1-834-2007/,http://www.catalogo.sefaz.ms.gov.br/comunicacao-pelo-contabilista-das-hipoteses-de-que-trata-o-inciso-iii-do-artigo-1o-da-portariasat-no-1-834-de-1201-2007/
Comunicação pelo contabilista das hipóteses de que trata o inciso III do artigo1º da Portaria/SAT nº 1.834/2007,Comunicação pelo Contabilista das Hipóteses de que Trata o Inciso III do Artigo1º da Portaria/SAT Nº 1.834/2007,1.0,Cidadão / Governo / Geral;Declarações,Serviços,Cidadão / Órgão Governamental,Contabilista,https://www.catalogo.sefaz.ms.gov.br/comunicacao-pelo-contabilista-das-hipoteses-de-que-trata-o-inciso-iii-do-artigo-1o-da-portaria-sat-no-1-834-2007/,https://www.catalogo.sefaz.ms.gov.br/comunicacao-pelo-contabilista-das-hipoteses-de-que-trata-o-inciso-iii-do-artigo-1o-da-portaria-sat-no-1-834-2007/
Cadastro de contabilistas – inclusão e alteração de dados do contabilista,Portal ICMS Transparente – Cadastro de Contabilistas – Inclusão e alteração de dados do contabilista,0.844,Cadastro Fiscal,Cadastro,Cidadão / Órgão Governamental,Cidadão,https://www.catalogo.sefaz.ms.gov.br/cadastro-de-contabilistas-inclusao-e-alteracao-de-dados-do-contabilista/,http://www.catalogo.sefaz.ms.gov.br/cadastro-de-contabilistas/
Cadastro de contabilistas – inclusão e alteração de dados do contabilista,Portal ICMS Transparente – Cadastro de Contabilistas – Inclusão e alteração de dados do contabilista,0.844,Cadastro Fiscal,Acesso ao Portal,Cidadão / Órgão Governamental,Cidadão,https://www.catalogo.sefaz.ms.gov.br/cadastro-de-contabilistas-inclusao-e-alteracao-de-dados-do-contabilista/,http://www.catalogo.sefaz.ms.gov.br/cadastro-de-contabilistas/
Cadastro de contabilistas – inclusão e alteração de dados do contabilista,Cadastro de Contabilistas – Inclusão e alteração de dados do contabilista,1.0,Cadastro Fiscal,Cadastros,Cidadão / Órgão Governamental,Empresa,https://www.catalogo.sefaz.ms.gov.br/cadastro-de-contabilistas-inclusao-e-alteracao-de-dados-do-contabilista/,http://www.catalogo.sefaz.ms.gov.br/inclusao-e-alteracao-de-cadastro-de-contabilistas/
Cadastro de contabilistas – inclusão e alteração de dados do contabilista,Cadastro de Contabilistas – Inclusão e Alteração de Dados do Contabilista,1.0,Cadastro Fiscal,Cadastro,Cidadão / Órgão Governamental,Contabilista,https://www.catalogo.sefaz.ms.gov.br/cadastro-de-contabilistas-inclusao-e-alteracao-de-dados-do-contabilista/,https://www.catalogo.sefaz.ms.gov.br/cadastro-de-contabilistas-inclusao-e-alteracao-de-dados-do-contabilista/
Documento de arrecadação do estado de Mato Grosso do Sul (DAEMS) – emissão,Documento de Arrecadação do Estado de Mato Grosso do Sul (DAEMS) – Emissão,1.0,Agropecuária;Cidadão / Governo / Geral;Comércio Indústria e Serviços;Documentos Fiscais - CAP;Documentos Fiscais - CCIS;Documentos Fiscais - Geral,Emissão de Documento de Documento de Arrecadação Estadual de MS – DAEMS,Cidadão / Órgão Governamental,Cidadão,https://www.catalogo.sefaz.ms.gov.br/documento-de-arrecadacao-do-estado-de-mato-grosso-do-sul-daems-emissao/,https://www.catalogo.sefaz.ms.gov.br/documento-de-arrecadacao-do-estado-de-mato-grosso-do-sul-daems-emissao/
Documento de arrecadação do estado de Mato Grosso do Sul (DAEMS) – emissão,Documento de Arrecadação do Estado de Mato Grosso do Sul (DAEMS) – Retificação ou Apostilamento,0.84,Agropecuária;Cidadão / Governo / Geral;Comércio Indústria e Serviços;Documentos Fiscais - CAP;Documentos Fiscais - CCIS;Documentos Fiscais - Geral,Emissão de Documento de Documento de Arrecadação Estadual de MS – DAEMS,Cidadão / Órgão Governamental,Cidadão,https://www.catalogo.sefaz.ms.gov.br/documento-de-arrecadacao-do-estado-de-mato-grosso-do-sul-daems-emissao/,https://www.catalogo.sefaz.ms.gov.br/documento-de-arrecadacao-do-estado-de-mato-grosso-do-sul-daems-retificacao-ou-apostilamento/
Documento de arrecadação do estado de Mato Grosso do Sul (DAEMS) – emissão,Documento de Arrecadação do Estado de Mato Grosso do Sul (DAEMS) – Emissão,1.0,Agropecuária;Cidadão / Governo / Geral;Comércio Indústria e Serviços;Documentos Fiscais - CAP;Documentos Fiscais - CCIS;Documentos Fiscais - Geral,Emissão de Documento de Documento de Arrecadação Estadual de MS – DAEMS,Cidadão / Órgão Governamental,Produtor Rural,https://www.catalogo.sefaz.ms.gov.br/documento-de-arrecadacao-do-estado-de-mato-grosso-do-sul-daems-emissao/,https://www.catalogo.sefaz.ms.gov.br/documento-de-arrecadacao-do-estado-de-mato-grosso-do-sul-daems-emissao/
Documento de arrecadação do estado de Mato Grosso do Sul (DAEMS) – emissão,Documento de Arrecadação do Estado de Mato Grosso do Sul (DAEMS) – Retificação ou Apostilamento,0.84,Agropecuária;Cidadão / Governo / Geral;Comércio Indústria e Serviços;Documentos Fiscais - CAP;Documentos Fiscais - CCIS;Documentos Fiscais - Geral,Emissão de Documento de Documento de Arrecadação Estadual de MS – DAEMS,Cidadão / Órgão Governamental,Produtor Rural,https://www.catalogo.sefaz.ms.gov.br/documento-de-arrecadacao-do-estado-de-mato-grosso-do-sul-daems-emissao/,http://www.catalogo.sefaz.ms.gov.br/daems-documento-de-arrecadacao-do-estado-de-mato-grosso-do-sul-retificacao-ou-apostilamento/
Documento de arrecadação do estado de Mato Grosso do Sul (DAEMS) – emissão,Documento de Arrecadação do Estado de Mato Grosso do Sul (DAEMS) – Emissão,1.0,Agropecuária;Cidadão / Governo / Geral;Comércio Indústria e Serviços;Documentos Fiscais - CAP;Documentos Fiscais - CCIS;Documentos Fiscais - Geral,Emissão de Documento de Documento de Arrecadação Estadual de MS – DAEMS,Cidadão / Órgão Governamental,Empresa,https://www.catalogo.sefaz.ms.gov.br/documento-de-arrecadacao-do-estado-de-mato-grosso-do-sul-daems-emissao/,https://www.catalogo.sefaz.ms.gov.br/documento-de-arrecadacao-do-estado-de-mato-grosso-do-sul-daems-emissao/
Documento de arrecadação do estado de Mato Grosso do Sul (DAEMS) – emissão,Documento de Arrecadação do Estado de Mato Grosso do Sul (DAEMS) – Retificação ou Apostilamento,0.84,Agropecuária;Cidadão / Governo / Geral;Comércio Indústria e Serviços;Documentos Fiscais - CAP;Documentos Fiscais - CCIS;Documentos Fiscais - Geral,Emissão de Documento de Documento de Arrecadação Estadual de MS – DAEMS,Cidadão / Órgão Governamental,Empresa,https://www.catalogo.sefaz.ms.gov.br/documento-de-arrecadacao-do-estado-de-mato-grosso-do-sul-daems-emissao/,http://www.catalogo.sefaz.ms.gov.br/daems-documento-de-arrecadacao-do-estado-de-mato-grosso-do-sul-retificacao-ou-apostilamento/
Restituição/Ressarcimento de indébito tributário – pedido,Restituição do indébito tributário – Pedido,0.84,Agropecuária;Cidadão / Governo / Geral;Comércio Indústria e Serviços;RESTITUIÇÕES;Restituições - Geral,Serviços,Cidadão / Órgão Governamental,Cidadão,https://www.catalogo.sefaz.ms.gov.br/restituicao-ressarcimento-de-indebito-tributario-pedido/,http://www.catalogo.sefaz.ms.gov.br/pedido-de-restituicao-de-valores-pagos-indevidamente/
Restituição/Ressarcimento de indébito tributário – pedido,Restituição do indébito tributário – Pedido,0.84,Agropecuária;Cidadão / Governo / Geral;Comércio Indústria e Serviços;RESTITUIÇÕES;Restituições - Geral,Nota Fiscal Avulsa Eletrônica,Cidadão / Órgão Governamental,Cidadão,https://www.catalogo.sefaz.ms.gov.br/restituicao-ressarcimento-de-indebito-tributario-pedido/,http://www.catalogo.sefaz.ms.gov.br/pedido-de-restituicao-de-valores-pagos-indevidamente/
"ICMS – cálculo para recolhimento espontâneo (Normal, Transporte, Equalização e Substituição Tributária)","ICMS – Cálculo para recolhimento espontâneo (Normal, Transporte, Equalização e Substituição Tributária)",1.0,Agropecuária;Cidadão / Governo / Geral;Comércio Indústria e Serviços;Outras solicitações - CAP;Outras solicitações - CCIS;Outras solicitações - Geral,ICMS,Cidadão / Órgão Governamental,Cidadão,https://www.catalogo.sefaz.ms.gov.br/icms-calculo-para-recolhimento-espontaneo-normal-transporte-equalizacao-e-substituicao-tributaria/,http://www.catalogo.sefaz.ms.gov.br/calculo-para-recolhimento-espontaneo-de-icms/
"ICMS – cálculo para recolhimento espontâneo (Normal, Transporte, Equalização e Substituição Tributária)","ICMS – Cálculo para recolhimento espontâneo (Normal, Transporte, Equalização e Substituição Tributária)",1.0,Agropecuária;Cidadão / Governo / Geral;Comércio Indústria e Serviços;Outras solicitações - CAP;Outras solicitações - CCIS;Outras solicitações - Geral,ICMS,Cidadão / Órgão Governamental,Empresa,https://www.catalogo.sefaz.ms.gov.br/icms-calculo-para-recolhimento-espontaneo-normal-transporte-equalizacao-e-substituicao-tributaria/,http://www.catalogo.sefaz.ms.gov.br/calculo-para-recolhimento-espontaneo-de-icms/
Valor real pesquisado – VRP / PMPF – Preço médio ponderado ao consumidor final – atualização da lista do preço médio ponderado,Valor Real Pesquisado – VRP / PMPF – Preço Médio Ponderado ao Consumidor Final – Atualização da lista do preço médio ponderado,1.0,Cidadão / Governo / Geral;Outras solicitações - Geral,Nota Fiscal Avulsa Eletrônica,Cidadão / Órgão Governamental,Cidadão,https://www.catalogo.sefaz.ms.gov.br/valor-real-pesquisado-vrp-pmpf-preco-medio-ponderado-ao-consumidor-final-atualizacao-da-lista-do-preco-medio-ponderado/,http://www.catalogo.sefaz.ms.gov.br/valor-real-pesquisado-vrp-atualizacao-da-tabela-2/
Valor real pesquisado – VRP / PMPF – Preço médio ponderado ao consumidor final – atualização da lista do preço médio ponderado,Valor Real Pesquisado – VRP / PMPF – Preço Médio Ponderado ao Consumidor Final – Atualização da lista do preço médio ponderado,1.0,Cidadão / Governo / Geral;Outras solicitações - Geral,Serviços,Cidadão / Órgão Governamental,Empresa,https://www.catalogo.sefaz.ms.gov.br/valor-real-pesquisado-vrp-pmpf-preco-medio-ponderado-ao-consumidor-final-atualizacao-da-lista-do-preco-medio-ponderado/,http://www.catalogo.sefaz.ms.gov.br/valor-real-pesquisado-vrp-atualizacao-da-tabela-2/
Certidão tributária estadual – emissão (certidão negativa de débitos estaduais),Certidão Tributária Estadual – Emissão (Certidão Circunstanciada de Débitos Estaduais),0.909,Certidões - Geral;Cidadão / Governo / Geral,Certidões e Declarações Tributárias,Cidadão / Órgão Governamental,Cidadão,https://www.catalogo.sefaz.ms.gov.br/certidao-tributaria-estadual-emissao-certidao-negativa-de-debitos-estaduais/,https://www.catalogo.sefaz.ms.gov.br/certidao-tributaria-estadual-emissao-certidao-circunstanciada-de-debitos-estaduais/
Certidão tributária estadual – emissão (certidão negativa de débitos estaduais),Certidão Tributária Estadual – Emissão (Certidão Positiva de Débitos Estaduais),0.949,Certidões - Geral;Cidadão / Governo / Geral,Certidões e Declarações Tributárias,Cidadão / Órgão Governamental,Cidadão,https://www.catalogo.sefaz.ms.gov.br/certidao-tributaria-estadual-emissao-certidao-negativa-de-debitos-estaduais/,https://www.catalogo.sefaz.ms.gov.br/certidao-tributaria-estadual-emissao-certidao-positiva-de-debitos-estaduais/
Certidão tributária estadual – emissão (certidão negativa de débitos estaduais),Certidão Tributária Estadual – Emissão (Certidão Negativa de Débitos Estaduais),1.0,Certidões - Geral;Cidadão / Governo / Geral,Consulta Tributária,Cidadão / Órgão Governamental,Poder Público,https://www.catalogo.sefaz.ms.gov.br/certidao-tributaria-estadual-emissao-certidao-negativa-de-debitos-estaduais/,https://www.sefaz.ms.gov.br/servicos/certidao-negativa/
Certidão tributária estadual – emissão (certidão negativa de débitos estaduais),Certidão Tributária Estadual – Emissão (Certidão Circunstanciada de Débitos Estaduais),0.909,Certidões - Geral;Cidadão / Governo / Geral,Consulta Tributária,Cidadão / Órgão Governamental,Poder Público,https://www.catalogo.sefaz.ms.gov.br/certidao-tributaria-estadual-emissao-certidao-negativa-de-debitos-estaduais/,http://www.catalogo.sefaz.ms.gov.br/certidao-tributaria-emissao/
Certidão tributária estadual – emissão (certidão negativa de débitos estaduais),Certidão Tributária Estadual – Emissão (Certidão Positiva de Débitos Estaduais),0.949,Certidões - Geral;Cidadão / Governo / Geral,Consulta Tributária,Cidadão / Órgão Governamental,Poder Público,https://www.catalogo.sefaz.ms.gov.br/certidao-tributaria-estadual-emissao-certidao-negativa-de-debitos-estaduais/,http://www.catalogo.sefaz.ms.gov.br/certidao-tributaria-emissao/
Procuração – comunicação de cancelamento,Procuração – Comunicação de cancelamento,1.0,Cidadão / Governo / Geral;Procurações - Geral,Nota Fiscal Avulsa Eletrônica,Cidadão / Órgão Governamental,Cidadão,https://www.catalogo.sefaz.ms.gov.br/procuracao-comunicacao-de-cancelamento/,http://www.catalogo.sefaz.ms.gov.br/cancelamento-de-procuracao-2/
