Categorias,Perfis,Serviços,URL,fonte,id_unico,data_extracao
Serviços,Empresa,SMEPA – Baixa de Notificação,http://www.catalogo.sefaz.ms.gov.br/smepa-baixa-de-notificacao/,Site SEFAZ,553,2025-08-14
Serviços,Empresa,TVF/TA – Termos de Verificação Fiscal ou Apreensão – Baixa ou alteração,http://www.autoatendimento.ms.gov.br/tvf/,Site SEFAZ,554,2025-08-14
Serviços,Empresa,Restituição do indébito tributário – Impugnação em face de despacho denegatório de pedido de restituição,http://www.catalogo.sefaz.ms.gov.br/impugnacao-em-face-do-despacho-denegatorio-de-pedido-de-restituicao/,Site SEFAZ,555,2025-08-14
Serviços,Empresa,Mercadoria Recolhida para Leilão – Entrega ou liberação,http://www.catalogo.sefaz.ms.gov.br/entrega-ou-liberacao-de-mercadoria-depositada-ou-recolhida-para-leilao/,Site SEFAZ,556,2025-08-14
Serviços,Empresa,Valor Real Pesquisado – VRP / PMPF – Preço Médio Ponderado ao Consumidor Final – Atualização da lista do preço médio ponderado,http://www.catalogo.sefaz.ms.gov.br/valor-real-pesquisado-vrp-atualizacao-da-tabela-2/,Site SEFAZ,557,2025-08-14
Serviços,Empresa,Informações Fiscais e Cadastrais – Solicitação,http://www.catalogo.sefaz.ms.gov.br/informacoes-fiscais-e-cadastrais-solicitacao-2/,Site SEFAZ,558,2025-08-14
Serviços,Empresa,Calculadora de Frete,https://servicos.efazenda.ms.gov.br/calculafrete,Site SEFAZ,559,2025-08-14
Serviços,Empresa,Consulta do Cadastro do Comércio e Indústria (CCI),http://servicos.efazenda.ms.gov.br/consultacci,Site SEFAZ,560,2025-08-14
Serviços,Empresa,Destinatários habilitados para receber produtos agrícolas com suspensão/diferimento (Decreto 9.895/2000),https://servicos.efazenda.ms.gov.br/consultapublicagraos,Site SEFAZ,561,2025-08-14
Regimes Especiais e Autorizações Específicas,Empresa,"Regime Especial para facilitar o cumprimento de obrigação acessória (art. 4º, II do Anexo V ao RICMS)",https://www.catalogo.sefaz.ms.gov.br/regime-especial-para-facilitar-o-cumprimento-de-obrigacao-acessoria-art-4o-ii-do-anexo-v-ao-ricms/,Site SEFAZ,562,2025-08-14
Regimes Especiais e Autorizações Específicas,Empresa,"Autorização Específica – Aquisição de produtos agrícolas por empresa industrializadora de ração animal, com diferimento do lançamento e do pagamento do ICMS, na operação interna",http://www.catalogo.sefaz.ms.gov.br/diferimento-do-lancamento-e-do-pagamento-do-icms-na-aquisicao-de-produtos-agricolas-por-empresa-industrializadora-de-racao-animal/,Site SEFAZ,563,2025-08-14
Regimes Especiais e Autorizações Específicas,Empresa,"Autorização Específica – Aquisição de produtos agrícolas por indústria (exceto fabricante de ração animal), com diferimento do lançamento e do pagamento do ICMS, na operação interna",https://www.catalogo.sefaz.ms.gov.br/autorizacao-especifica-aquisicao-de-produtos-agricolas-por-industria-exceto-fabricante-de-racao-animal-com-diferimento-do-lancamento-e-do-pagamento-do-icms-na-operacao-interna/,Site SEFAZ,564,2025-08-14
Regimes Especiais e Autorizações Específicas,Empresa,Autorização Específica – Armazenagem de álcool combustível ou açúcar em outra usina com diferimento do ICMS,http://www.catalogo.sefaz.ms.gov.br/autorizacao-especifica-para-armazenagem-de-alcool-combustivel-ou-acucar-em-outra-usina-com-diferimento-do-icms/,Site SEFAZ,565,2025-08-14
Regimes Especiais e Autorizações Específicas,Empresa,Autorização Específica – Crédito presumido incidente nas operações com energia elétrica e serviços de comunicação,https://www.catalogo.sefaz.ms.gov.br/autorizacao-especifica-credito-presumido-incidente-nas-operacoes-com-energia-eletrica-e-servicos-de-comunicacao/,Site SEFAZ,566,2025-08-14
Regimes Especiais e Autorizações Específicas,Empresa,Autorização Específica – Crédito presumido incidente nas operações com os produtos resultantes da industrialização do leite,http://www.catalogo.sefaz.ms.gov.br/autorizacao-especifica-credito-presumido-incidente-nas-operacoes-com-os-produtos-resultantes-da-industrializacao-do-leite/,Site SEFAZ,567,2025-08-14
Regimes Especiais e Autorizações Específicas,Empresa,Autorização Específica – Crédito presumido nas operações internas ou interestaduais com produtos cerâmicos,http://www.catalogo.sefaz.ms.gov.br/autorizacao-especifica-fruicao-dos-beneficios-de-credito-presumido-e-reducao-de-base-de-calculo/,Site SEFAZ,568,2025-08-14
Regimes Especiais e Autorizações Específicas,Empresa,Autorização Específica – Diferimento do lançamento e do pagamento do ICMS nas operações internas com couro bovino ou bufalino e produtos químicos adquiridos por empresa industrializadora de couro,http://www.catalogo.sefaz.ms.gov.br/diferimento-do-lancamento-e-do-pagamento-do-icms-nas-operacoes-internas-com-couro-bovino-ou-bufalino-e-produtos-quimicos-adquiridos-por-empresa-industrializadora-de-couro/,Site SEFAZ,569,2025-08-14
Regimes Especiais e Autorizações Específicas,Empresa,Autorização Específica – Diferimento do lançamento e pagamento do ICMS incidente na aquisição de gado em pé para abate,http://www.catalogo.sefaz.ms.gov.br/autorizacao-especifica-diferimento-do-lancamento-e-pagamento-do-icms-incidente-na-aquisicao-de-gado-em-pe-para-abate/,Site SEFAZ,570,2025-08-14
Regimes Especiais e Autorizações Específicas,Empresa,Autorização Específica – Dilatação do prazo para pagamento semanal do ICMS devido nas saídas interestaduais,http://www.catalogo.sefaz.ms.gov.br/autorizacao-especifica-de-dilatacao-de-prazo-periodo-semanal-para-pagamento-do-icms-devido-na-saida-interestadual/,Site SEFAZ,571,2025-08-14
Regimes Especiais e Autorizações Específicas,Empresa,Autorização Específica – Distribuidora de medicamentos localizada neste Estado assumir a responsabilidade pelo ICMS–ST devido e adotar Base de Cálculo do ICMS sem aplicação do PMC,http://www.catalogo.sefaz.ms.gov.br/autorizacao-especifica-para-a-distribuidora-de-medicamentos-localizadas-neste-estado-assumir-a-responsabilidade-pelo-icms-st-devido-e-adotar-base-de-calculo-do-icms-sem-aplicacao-do-pmc-2/,Site SEFAZ,572,2025-08-14
Regimes Especiais e Autorizações Específicas,Empresa,Autorização Específica – Redução de base de cálculo nas operações com produtos resultantes da industrialização da mandioca,https://www.catalogo.sefaz.ms.gov.br/autorizacao-especifica-reducao-de-base-de-calculo-nas-operacoes-com-produtos-resultantes-da-industrializacao-da-mandioca/,Site SEFAZ,573,2025-08-14
Regimes Especiais e Autorizações Específicas,Empresa,Autorização Específica – Remessa para industrialização (operação interna) com diferimento do ICMS incidente sobre o valor do serviço de industrialização no retorno dos produtos ao estabelecimento de origem – Dec. 11.236/2003,https://www.catalogo.sefaz.ms.gov.br/autorizacao-especifica-remessa-para-industrializacao-operacao-interna-com-diferimento-do-icms-incidente-sobre-o-valor-do-servico-de-industrializacao-no-retorno-dos-produtos-ao-estabelecime/,Site SEFAZ,574,2025-08-14
Regimes Especiais e Autorizações Específicas,Empresa,"Autorização Específica – Utilização de crédito outorgado nas operações internas realizadas por estabelecimentos comerciais atacadistas, com mercadorias destinadas à comercialização ou à industrialização – Dec. 15.368/2020",https://www.catalogo.sefaz.ms.gov.br/autorizacao-especifica-utilizacao-de-credito-outorgado-nas-operacoes-internas-realizadas-por-estabelecimentos-comerciais-atacadistas-com-mercadorias-destinadas-a-comercializacao-ou-a-indust/,Site SEFAZ,575,2025-08-14
Regimes Especiais e Autorizações Específicas,Empresa,Autorização Específica (Concessão) – Percentual de valor de margem de valor diferenciado para produtos alimentícios,http://www.catalogo.sefaz.ms.gov.br/autorizacao-especifica-concessao-percentual-de-valor-de-margem-de-valor-diferenciado-para-produtos-alimenticios/,Site SEFAZ,576,2025-08-14
Regimes Especiais e Autorizações Específicas,Empresa,"Regime Especial – Dilatação de prazo para pagamento mensal do ICMS diferencial de alíquotas devido na entrada de mercadorias destinadas ao uso, consumo ou ativo fixo (art. 4º, I, B do Anexo V ao RICMS)",http://www.catalogo.sefaz.ms.gov.br/regime-especial-de-dilatacao-do-prazo-de-recolhimento-do-icms-diferencial-de-aliquotas/,Site SEFAZ,577,2025-08-14
Regimes Especiais e Autorizações Específicas,Empresa,"Regime Especial– Dilatação de prazo para pagamento quinzenal do ICMS substituição tributária devido na entrada de mercadorias no Estado de MS (Art. 4º, I, B do Anexo V ao RICMS)",http://www.catalogo.sefaz.ms.gov.br/regime-especial-de-dilatacao-de-prazo-para-pagamento-do-icms-substituicao-tributaria-devido-na-entrada/,Site SEFAZ,578,2025-08-14
Regimes Especiais e Autorizações Específicas,Empresa,"Regime Especial – Dilatação de prazo para pagamento quinzenal do ICMS substituição tributária devido na entrada de mercadorias no Estado de MS – Apenas para concessionárias de veículos ou de máquinas agrícolas (art. 4º, I, b do ANEXO V ao RICMS e art. 5º do Dec. 14.383/2016)",https://www.catalogo.sefaz.ms.gov.br/regime-especial-dilatacao-de-prazo-para-pagamento-quinzenal-do-icms-substituicao-tributaria-devido-na-entrada-de-mercadorias-no-estado-de-ms-apenas-para-concessionarias-de-veiculos/,Site SEFAZ,579,2025-08-14
Regimes Especiais e Autorizações Específicas,Empresa,"Regime Especial de Exportadora – ENTRADA – Permissão para receber mercadorias de operações interestaduais, amparadas pela não-incidência do ICMS, para o fim específico de exportação para o exterior do País (Dec. 11.235/2003)",https://www.catalogo.sefaz.ms.gov.br/regime-especial-de-exportadora-permissao-para-receber-mercadorias-de-operacoes-interestaduais-amparadas-pela-nao-incidencia-do-icms-para-o-fim-especifico-de-exportacao-para-o-exterior-do-p/,Site SEFAZ,580,2025-08-14
Regimes Especiais e Autorizações Específicas,Empresa,"Regime Especial – SAÍDA – Permissão para realizar operações de exportação, de saídas com o fim específico de exportação e de remessas para formação de lote de produtos industrializados ou semielaborados (Dec. 11.803/2005)",https://www.catalogo.sefaz.ms.gov.br/regime-especial-permissao-para-realizar-operacoes-de-exportacao-de-saidas-com-o-fim-especifico-de-exportacao-e-de-remessas-para-formacao-de-lote-de-produtos-in-natura-inclusive-algodao-em/,Site SEFAZ,581,2025-08-14
Regimes Especiais e Autorizações Específicas,Empresa,"Regime Especial (Apenas para Frigoríficos) – SAÍDA – Permissão para realizar operações de exportação, de saídas com o fim específico de exportação e de remessas para formação de lote de produtos industrializados ou semielaborados (Dec. 11.803/2005)",https://www.catalogo.sefaz.ms.gov.br/regime-especial-apenas-para-frigorificos-permissao-para-realizar-operacoes-de-exportacao-de-saidas-com-o-fim-especifico-de-exportacao-e-de-remessas-para-formacao-de-lote-de-produtos-indus/,Site SEFAZ,582,2025-08-14
Regimes Especiais e Autorizações Específicas,Empresa,"Regime Especial (Apenas para Indústrias de Combustíveis e Usinas de Açúcar e Álcool) – SAÍDA Permissão para realizar operações de exportação, de saídas com o fim específico de exportação e de remessas para formação de lote de produtos industrializados ou semielaborados (Dec. 11.803/2005)",https://www.catalogo.sefaz.ms.gov.br/regime-especial-apenas-para-industrias-de-combustiveis-e-usinas-de-acucar-e-alcool-permissao-para-realizar-operacoes-de-exportacao-de-saidas-com-o-fim-especifico-de-exportacao-e-de-remess/,Site SEFAZ,583,2025-08-14
Regimes Especiais e Autorizações Específicas,Empresa,"Regime Especial – SAÍDA – Permissão para realizar operações de exportação, de saídas com o fim específico de exportação e de remessas para formação de lote de produtos in natura, inclusive algodão em pluma (Dec. 11.803/2005)",https://www.catalogo.sefaz.ms.gov.br/regime-especial-permissao-para-realizar-operacoes-de-exportacao-de-saidas-com-o-fim-especifico-de-exportacao-e-de-remessas-para-formacao-de-lote-de-produtos-in-natura-inclusive-algodao-em/,Site SEFAZ,584,2025-08-14
Regimes Especiais e Autorizações Específicas,Empresa,"Regime Especial (Apenas para Cerealista/Comercializador de soja e/ou milho) – SAÍDA – Permissão para realizar operações de exportação, de saídas com o fim específico de exportação e de remessas para formação de lote de produtos in natura soja e milho em grãos (Dec. 11.803/2005)",https://www.catalogo.sefaz.ms.gov.br/regime-especial-apenas-para-cerealista-comercializador-de-soja-e-ou-milho-permissao-para-realizar-operacoes-de-exportacao-de-saidas-com-o-fim-especifico-de-exportacao-e-de-remessas-para-f/,Site SEFAZ,585,2025-08-14
Regimes Especiais e Autorizações Específicas,Empresa,Regime Especial – PROEXPRP Ponta Porã (Art. 5º-A do Dec. 14.426/2016),https://www.catalogo.sefaz.ms.gov.br/regime-especial-proexprp-ponta-pora-art-5o-a-do-dec-14-426-2016/,Site SEFAZ,586,2025-08-14
Regimes Especiais e Autorizações Específicas,Empresa,"Regime Especial – PROEXPRP – Programa de estímulo à exportação pelos Portos do Rio Paraguai (art. 1º, § único, inciso I do Dec. 14.426/2016)",https://www.catalogo.sefaz.ms.gov.br/regime-especial-proexprp-programa-de-estimulo-a-exportacao-pelos-portos-do-rio-paraguai-art-1o-%c2%a7-unico-inciso-i-do-dec-14-426-2016/,Site SEFAZ,587,2025-08-14
Regimes Especiais e Autorizações Específicas,Empresa,"Regime Especial – Substituto tributário do ICMS devido sobre autopeças adquiridas em outra Unidade da Federação – Apenas para atacadistas/distribuidoras de autopeças (Art. 4º, I, c, 4 do Anexo V ao RICMS e art. 5º do Dec. 14.383/2016)",https://www.catalogo.sefaz.ms.gov.br/regime-especial-substituto-tributario-do-icms-devido-sobre-autopecas-adquiridas-em-outra-unidade-da-federacao-apenas-para-atacadistas-distribuidoras-de-autopecas-art-4o-i-c-4/,Site SEFAZ,588,2025-08-14
Regimes Especiais e Autorizações Específicas,Empresa,Regime Especial – Substituto tributário responsável pelo pagamento semanal do ICMS Transporte devido por transportadora de outra UF ou por transportador autônomo (Dec. 14.923/2018),https://www.catalogo.sefaz.ms.gov.br/regime-especial-substituto-tributario-responsavel-pelo-pagamento-semanal-do-icms-transporte-devido-por-transportadora-de-outra-uf-ou-por-transportador-autonomo-dec-14-923-2018/,Site SEFAZ,589,2025-08-14
Regimes Especiais e Autorizações Específicas,Empresa,Regime Especial – Transportador ferroviário deste Estado apurar e recolher o ICMS Transporte por período mensal (art. 50 do Anexo V ao RICMS; Ajuste SINIEF 19/89),https://www.catalogo.sefaz.ms.gov.br/regime-especial-transportador-ferroviario-deste-estado-apurar-e-recolher-o-icms-transporte-por-periodo-mensal-art-50-do-anexo-v-ao-ricms-ajuste-sinief-19-89/,Site SEFAZ,590,2025-08-14
Regimes Especiais e Autorizações Específicas,Empresa,Regime Especial – Transportadora conveniada por meio de Termo de Acordo para atuar como fiel depositária das mercadorias que transporta (Anexo XII ao RICMS),http://www.catalogo.sefaz.ms.gov.br/termo-de-acordo-de-transportadora/,Site SEFAZ,591,2025-08-14
Regimes Especiais e Autorizações Específicas,Empresa,Autorização – Inclusão de franqueadora no regime especial de transportadora conveniada (Anexo XII ao RICMS),https://www.catalogo.sefaz.ms.gov.br/autorizacao-inclusao-de-franqueadora-no-regime-especial-de-transportadora-conveniada-anexo-xii-ao-ricms/,Site SEFAZ,592,2025-08-14
Consulta Tributária,Empresa,Consulta Tributária,https://www.catalogo.sefaz.ms.gov.br/consulta-tributaria/,Site SEFAZ,593,2025-08-14
Simples Nacional e MEI,Empresa,ICMS ST–SN – Revisão da cobrança on-line (REVGAR – até o vencimento),http://www.catalogo.sefaz.ms.gov.br/icms-st-sn-revisao-da-cobranca-on-line/,Site SEFAZ,594,2025-08-14
Simples Nacional e MEI,Empresa,ICMS ST–SN – Revisão da cobrança (SAP – após vencimento),http://www.catalogo.sefaz.ms.gov.br/icms-st-sn-revisao-da-cobranca/,Site SEFAZ,595,2025-08-14
Simples Nacional e MEI,Empresa,ICMS Equalização Simples Nacional – Revisão da cobrança on–line (REVGAR – até o vencimento),http://www.catalogo.sefaz.ms.gov.br/icms-equalizacao-simples-nacional-revisao-da-cobranca-on-line/,Site SEFAZ,596,2025-08-14
Simples Nacional e MEI,Empresa,ICMS Equalização Simples Nacional – Revisão da Cobrança (SAP – após vencimento),http://www.catalogo.sefaz.ms.gov.br/icms-equalizacao-simples-nacional-revisao-da-cobranca/,Site SEFAZ,597,2025-08-14
Simples Nacional e MEI,Empresa,Microempreendedor Individual (MEI) – Reconsideração do ato de desenquadramento do SIMEI,http://www.catalogo.sefaz.ms.gov.br/reconsideracao-do-ato-de-desenquadramento-de-mei/,Site SEFAZ,598,2025-08-14
Simples Nacional e MEI,Empresa,"Simples Nacional – Reconsideração do ato de indeferimento da opção pelo regime tributário diferenciado, simplificado e favorecido",http://www.catalogo.sefaz.ms.gov.br/reconsideracao-do-ato-de-indeferimento-da-opcao-pelo-simples-nacional/,Site SEFAZ,599,2025-08-14
Simples Nacional e MEI,Empresa,"Simples Nacional – Impugnação do ato de indeferimento do pedido de reconsideração da opção pelo regime tributário diferenciado, simplificado e favorecido",http://www.catalogo.sefaz.ms.gov.br/impugnacao-do-ato-de-indeferimento-de-reconsideracao-da-opcao-pelo-simples-nacional/,Site SEFAZ,600,2025-08-14
Simples Nacional e MEI,Empresa,"Simples Nacional – Reconsideração do ato de exclusão do regime tributário diferenciado, simplificado e favorecido",http://www.catalogo.sefaz.ms.gov.br/reconsideracao-do-ato-de-exclusao-do-simples-nacional/,Site SEFAZ,601,2025-08-14
Simples Nacional e MEI,Empresa,"Simples Nacional – Impugnação do indeferimento de reconsideração do ato de exclusão do regime tributário diferenciado, simplificado e favorecido",http://www.catalogo.sefaz.ms.gov.br/impugnacao-do-indeferimento-de-reconsideracao-de-exclusao-do-simples-nacional/,Site SEFAZ,602,2025-08-14
Simples Nacional e MEI,Empresa,"Registro especial e prévio das empresas optantes pelo Simples Nacional que pretendam realizar operações interestaduais com produtos ELENCADOS NO §3º DO ART. 1º DA RESOLUÇÃO/SEFAZ Nº 2.611, DE 12/02/2015",http://www.catalogo.sefaz.ms.gov.br/registro-especial-de-controle-fiscal-de-empresa-optante-pelo-simples-nacional/,Site SEFAZ,603,2025-08-14
